,KIC,Kpmag,numax,e_numax,Delnu,e_Delnu,Teff_x,e_Teff_x,log(g),e_log(g),[Fe/H],e_[Fe/H],Dist,E_Dist,e_Dist,luminosity_berger
8774,8386719,13.97,72.76,0.64,7.0,0.021,4910,171,2.775,0.01,-0.62,0.3,2111.031,82.48299999999999,76.708,32.77291262364664
8775,8386921,12.13,27.32,0.96,3.495,0.021,4658,80,2.338,0.016,0.15,0.15,1638.805,77.158,70.71,57.69943536146911
8776,8387412,11.73,6.57,0.51,1.083,0.012,4181,80,1.696,0.034,0.25,0.15,2225.366,141.313,125.74,238.35201489958186
8777,8387668,13.511,230.08,2.35,17.66,0.028999999999999998,4889,148,3.2739999999999996,0.009000000000000001,-0.21,0.3,1300.295,25.761,24.844,8.745012702356624
8778,8387890,13.78,52.94,3.83,5.478,0.129,4688,164,2.627,0.033,-0.3,0.3,1856.422,49.716,47.316,30.199073833025004
8779,8388250,11.83,31.6,1.07,3.529,0.052000000000000005,4413,129,2.3890000000000002,0.017,0.08,0.3,1425.955,47.638000000000005,44.771,58.184903449542446
8780,8388399,11.94,89.87,1.29,7.252000000000001,0.035,4997,80,2.87,0.008,0.16,0.15,1533.4070000000002,56.983000000000004,53.183,52.01060290707799
8781,8388814,13.7,194.63,3.23,16.131,0.17300000000000001,5059,170,3.2089999999999996,0.011000000000000001,-0.47,0.3,1779.408,54.912,51.858000000000004,15.470866750707554
8782,8388920,11.35,45.74,0.74,4.755,0.027000000000000003,4802,143,2.568,0.011000000000000001,0.05,0.3,1234.5,41.974,39.404,60.991119915282745
8783,8389200,10.91,54.76,2.41,4.928,0.063,4878,80,2.65,0.02,0.32,0.15,1205.307,42.445,39.759,81.50088639681961
8784,8389387,9.88,21.89,0.63,2.735,0.038,4621,80,2.24,0.013999999999999999,-0.19,0.15,811.2719999999999,18.25,17.51,93.43097099260687
8785,8389938,11.23,36.1,1.77,3.9960000000000004,0.142,4579,134,2.455,0.023,0.34,0.3,1181.797,39.59,37.204,62.68332921471324
8786,8390612,10.05,45.19,0.86,4.755,0.018000000000000002,4953,147,2.57,0.011000000000000001,-0.27,0.3,785.5010000000001,17.16,16.485,67.45333694901183
8787,8390838,7.87,52.05,0.91,5.1370000000000005,0.017,4891,142,2.628,0.011000000000000001,0.06,0.3,289.566,2.485,2.449,62.08885301264985
8788,8391175,12.29,88.12,0.99,7.718,0.017,4807,80,2.853,0.006999999999999999,0.03,0.15,1326.891,52.578,48.843999999999994,28.42290534039583
8789,8391532,11.79,56.78,0.91,5.471,0.013999999999999999,4897,80,2.6660000000000004,0.009000000000000001,0.12,0.15,1499.672,66.058,60.868,55.940837370843816
8790,8391545,12.94,157.09,1.15,12.709000000000001,0.05,4885,80,3.108,0.006,-0.01,0.15,1225.4669999999999,33.913000000000004,32.219,12.909842212545557
8791,8393874,13.36,153.92,0.93,12.514000000000001,0.017,4909,149,3.1,0.008,-0.35,0.3,1656.8239999999998,38.632,37.01,17.497246703728873
8792,8393914,12.12,31.8,0.92,4.074,0.038,4773,145,2.4090000000000003,0.015,-0.58,0.3,1694.368,65.53699999999999,60.996,55.72797604355085
8793,8394035,11.4,75.23,1.27,6.436,0.042,4958,80,2.7910000000000004,0.009000000000000001,0.21,0.15,1289.557,62.748999999999995,57.335,50.63616236720937
8794,8394175,13.15,118.88,1.13,10.315,0.016,4745,80,2.9810000000000003,0.006999999999999999,0.25,0.15,1492.4720000000002,28.98,27.971999999999998,16.80791602432874
8795,8394497,10.8,75.5,1.57,6.606,0.092,4980,80,2.7939999999999996,0.011000000000000001,0.01,0.15,981.622,24.838,23.705,48.73141393627302
8796,8395153,11.1,46.83,0.65,4.7330000000000005,0.011000000000000001,4687,80,2.573,0.008,0.21,0.15,1057.529,28.888,27.463,50.53797717021309
8797,8395466,10.93,68.61,2.54,5.689,0.027000000000000003,5129,80,2.759,0.017,0.0,0.15,1362.9820000000002,47.193000000000005,44.257,87.322154541487
8798,8396782,11.53,83.51,1.16,7.067,0.025,4996,80,2.838,0.008,0.09,0.15,1305.484,37.841,35.864000000000004,52.57458769044811
8799,8397081,11.76,70.27,1.14,5.862,0.016,4948,80,2.761,0.009000000000000001,0.24,0.15,1483.5439999999999,49.998999999999995,46.966,77.68851926904708
8800,8408920,11.89,6.96,0.21,1.266,0.024,4189,80,1.7209999999999999,0.013999999999999999,-0.22,0.15,2538.774,151.326,135.597,144.1437992453516
8801,8408974,13.2,28.06,0.68,3.923,0.046,4768,100,2.355,0.012,-0.36,0.3,3083.426,144.588,132.578,51.19705064808518
8802,8408976,14.05,25.48,0.6,3.448,0.066,5120,145,2.3280000000000003,0.013000000000000001,-0.5,0.3,5991.227,732.738,595.116,92.58540936556071
8803,8409525,13.38,209.44,1.58,16.204,0.027999999999999997,5081,148,3.241,0.008,-0.17,0.3,1590.132,33.461,32.196,11.317907099527023
8804,8409750,12.197000000000001,202.47,1.32,15.384,0.036000000000000004,5245,154,3.234,0.008,-0.17,0.3,886.797,19.243,18.491,10.926001233107964
8805,8409758,14.22,197.78,1.46,16.146,0.07200000000000001,5262,161,3.2239999999999998,0.009000000000000001,-0.31,0.3,2603.88,125.837,115.06200000000001,15.050222129114003
8806,8409771,14.94,121.63,0.78,11.002,0.027999999999999997,5202,154,3.01,0.008,-0.29,0.3,3939.989,351.75,299.79900000000004,17.45790822856907
8807,8409983,11.88,32.65,0.95,4.084,0.024,4809,100,2.4219999999999997,0.013999999999999999,0.19,0.3,1798.358,69.84100000000001,64.982,56.96720387370636
8808,8410006,11.85,31.4,0.37,3.846,0.017,4675,100,2.399,0.008,-0.19,0.3,1315.432,38.248000000000005,36.244,33.00754692637894
8809,8410413,13.9,35.42,0.63,4.187,0.013999999999999999,4979,147,2.465,0.011000000000000001,-0.64,0.3,4060.3740000000003,239.1,214.62099999999998,52.08756401427202
8810,8410437,12.99,59.54,0.65,6.041,0.013000000000000001,4643,100,2.675,0.008,0.08,0.3,2084.879,68.404,64.365,29.749639935999177
8811,8410529,12.1,31.07,0.56,3.907,0.021,4699,100,2.396,0.01,-0.2,0.3,1894.328,65.77600000000001,61.67,53.55513206196442
8812,8410679,13.2,23.74,1.08,3.5989999999999998,0.252,4834,100,2.285,0.021,-0.84,0.3,3258.364,130.969,121.56299999999999,56.05524405683372
8813,8410770,13.39,45.05,0.44,5.1579999999999995,0.018000000000000002,4836,100,2.563,0.008,-1.01,0.3,3012.465,113.57700000000001,105.911,40.450572539191306
8814,8410818,10.18,43.21,1.12,4.638,0.026000000000000002,4996,100,2.552,0.013000000000000001,-0.46,0.3,958.025,18.514,17.873,74.7991072811337
8815,8410890,12.48,35.64,0.47,4.1819999999999995,0.018000000000000002,4695,100,2.455,0.009000000000000001,-0.3,0.3,2093.462,84.37100000000001,78.292,46.94889807993003
8816,8411053,11.11,27.59,0.66,3.8339999999999996,0.066,4894,100,2.353,0.012,-0.64,0.3,1224.391,29.629,28.338,54.85368199954242
8817,8411446,12.99,28.45,1.02,3.9419999999999997,0.099,5244,157,2.381,0.017,-0.34,0.3,2978.867,163.739,147.953,64.71542990330022
8818,8411792,10.12,43.36,0.5,4.961,0.015,5020,144,2.555,0.009000000000000001,-0.58,0.3,640.445,10.183,9.896,39.26964069138309
8819,8414303,12.79,107.36,0.83,9.38,0.018000000000000002,5239,153,2.958,0.008,-0.53,0.3,1659.761,63.129,58.827,22.68251744134026
8820,8414340,13.86,108.86,0.63,9.791,0.016,4847,100,2.947,0.006999999999999999,-0.26,0.3,2424.868,107.524,99.038,16.378239819744948
8821,8414512,12.47,33.29,1.01,4.0969999999999995,0.03,4836,100,2.432,0.015,0.18,0.15,2089.8720000000003,143.33100000000002,126.395,50.381238672946935
8822,8414815,13.51,30.52,0.54,3.847,0.091,4889,100,2.397,0.01,-0.45,0.3,4267.532999999999,399.48900000000003,338.18,69.76165146119303
8823,8415501,11.79,32.24,0.43,3.627,0.013000000000000001,4740,100,2.414,0.009000000000000001,-0.35,0.3,1816.612,84.113,77.191,64.7526781699998
8824,8415616,10.62,8.8,1.04,1.64,0.077,4526,100,1.84,0.052000000000000005,-0.32,0.3,1751.8570000000002,82.426,75.539,196.4838376826774
8825,8415729,13.47,64.17,0.49,6.189,0.015,4555,100,2.7039999999999997,0.006999999999999999,0.13,0.3,2569.386,103.945,96.42399999999999,29.896182959506742
8826,8416447,11.47,70.87,0.56,6.886,0.013999999999999999,4842,80,2.76,0.006999999999999999,-0.35,0.15,1155.0919999999999,31.473000000000003,29.926,30.815109899771702
8827,8417027,12.99,31.38,0.43,3.93,0.013999999999999999,4959,148,2.412,0.01,-0.81,0.3,2847.6490000000003,129.928,119.40899999999999,58.478240321230714
8828,8417113,14.24,232.73,2.36,18.41,0.043,5165,147,3.2910000000000004,0.009000000000000001,-0.39,0.3,2050.774,67.041,63.093999999999994,8.88498297526031
8829,8417184,11.16,10.36,0.4,1.5430000000000001,0.017,4301,80,1.899,0.018000000000000002,-0.19,0.15,1893.5420000000001,77.59,71.905,138.97017465699105
8830,8417711,12.82,38.1,1.04,4.338,0.06,4862,80,2.492,0.013000000000000001,-0.04,0.15,2278.04,122.87200000000001,111.215,37.939308417398784
8831,8418027,14.22,120.24,0.66,10.852,0.017,5043,146,2.9989999999999997,0.008,-0.94,0.3,2788.086,152.374,137.759,15.455300666392237
8832,8418309,12.66,115.53,0.68,10.13,0.013999999999999999,4847,80,2.9730000000000003,0.006,-0.04,0.15,1474.664,60.071000000000005,55.692,17.267448729286563
8833,8418615,13.235,222.01,1.74,16.836,0.035,5075,157,3.266,0.009000000000000001,0.29,0.3,1286.925,22.338,21.645,9.203241191129187
8834,8420770,11.81,33.16,0.52,3.9360000000000004,0.04,4839,143,2.43,0.01,0.24,0.3,1622.6170000000002,68.76100000000001,63.56,59.16595058781801
8835,8420829,13.54,47.7,0.56,5.263,0.016,4946,146,2.593,0.009000000000000001,-0.27,0.3,2753.094,118.022,109.008,35.6004745999817
8836,8420916,12.5,77.07,0.72,7.234,0.018000000000000002,4909,144,2.8,0.009000000000000001,0.17,0.3,1380.9560000000001,45.637,42.924,22.430446567761635
8837,8420954,13.09,85.3,0.74,7.881,0.016,5027,152,2.8489999999999998,0.009000000000000001,-0.04,0.3,1924.703,50.398,48.02,25.370589115882385
8838,8422647,13.37,142.22,0.74,11.665,0.013000000000000001,5093,178,3.074,0.009000000000000001,0.04,0.3,1905.7879999999998,56.235,53.246,18.513025419052425
8839,8422693,12.59,30.54,0.98,4.199,0.10099999999999999,5154,180,2.408,0.016,-0.23,0.3,2295.551,128.306,115.728,58.64197871727647
8840,8423171,12.36,88.62,1.11,7.41,0.04,5078,80,2.8680000000000003,0.008,-0.06,0.15,1937.8410000000001,96.82700000000001,88.26700000000001,40.03345367738555
8841,8423426,13.06,52.29,0.49,5.334,0.022000000000000002,4648,80,2.6189999999999998,0.006999999999999999,0.03,0.15,2432.137,86.65299999999999,81.11,36.751119316763535
8842,8423708,12.77,147.49,0.82,12.003,0.019,4843,80,3.0789999999999997,0.006,0.17,0.15,1280.256,39.647,37.434,13.089573090144173
8843,8423770,13.47,24.71,0.97,3.429,0.053,5167,158,2.3169999999999997,0.019,-0.27,0.3,3850.1009999999997,237.305,211.965,72.73446734426531
8844,8423836,13.21,29.22,0.74,3.91,0.08199999999999999,5096,157,2.387,0.013999999999999999,-0.09,0.3,3109.592,127.344,118.03200000000001,60.77947723034043
8845,8424298,10.97,160.95,1.41,12.735,0.015,4862,80,3.117,0.006999999999999999,0.11,0.15,593.217,6.617999999999999,6.4910000000000005,13.410082017504513
8846,8424345,13.1,157.6,4.75,11.689,0.107,5324,179,3.128,0.016,0.19,0.3,1982.731,56.402,53.511,25.977058391579906
8847,8424501,13.16,186.01,2.58,14.099,0.027999999999999997,5343,159,3.201,0.01,-0.23,0.3,1739.0339999999999,51.775,48.998000000000005,17.625454901921415
8848,8424590,12.76,31.11,0.58,3.952,0.06,5004,155,2.41,0.011000000000000001,0.0,0.3,2734.2870000000003,216.91299999999998,187.826,72.36567863757868
8849,8424785,12.54,28.91,0.62,3.7910000000000004,0.07400000000000001,4773,80,2.3680000000000003,0.011000000000000001,-0.35,0.15,2272.1639999999998,144.02,128.174,54.15946421989267
8850,8425211,13.25,195.77,1.72,14.77,0.078,5170,157,3.216,0.009000000000000001,0.07,0.3,1548.172,37.156,35.55,13.76820433026496
8851,8425420,13.56,47.57,0.56,5.224,0.018000000000000002,4975,151,2.593,0.009000000000000001,-0.44,0.3,2660.0679999999998,114.595,105.79899999999999,33.03438874234683
8852,8425507,13.27,50.31,0.62,5.215,0.018000000000000002,4675,80,2.6039999999999996,0.008,0.07,0.15,2717.755,108.624,100.861,41.34771467638788
8853,8425633,13.78,67.33,0.46,6.646,0.013999999999999999,4915,147,2.741,0.008,-0.11,0.3,2495.979,87.375,81.87899999999999,24.091958547869062
8854,8425933,12.97,34.13,0.96,4.012,0.07,4745,143,2.439,0.015,0.31,0.3,2827.407,137.583,125.73200000000001,68.50996250135873
8855,8426672,12.28,195.47,1.29,14.818,0.042,4959,80,3.2060000000000004,0.006,0.03,0.15,1030.099,22.754,21.849,11.968456790413308
8856,8426743,11.36,41.78,0.71,4.475,0.025,4901,80,2.533,0.009000000000000001,-0.18,0.15,1543.2579999999998,51.905,48.765,68.37444257600353
8857,8426868,13.09,19.89,0.24,2.595,0.045,4477,130,2.1919999999999997,0.009000000000000001,0.17,0.3,3017.79,127.60799999999999,117.984,75.12629093084169
8858,8426901,11.47,41.56,1.69,4.376,0.069,4920,149,2.532,0.019,0.15,0.3,1450.884,48.453,45.543,68.14151539505528
8859,8428095,12.6,57.45,0.62,5.416,0.02,4826,80,2.668,0.006999999999999999,0.07,0.15,2266.028,120.978,109.617,51.366584266268745
8860,8428638,13.68,31.94,0.78,4.0089999999999995,0.04,5042,155,2.423,0.013000000000000001,-0.46,0.3,4569.288,294.986,262.198,85.26100637981148
8861,8429285,13.62,150.03,0.94,12.806,0.039,5082,154,3.096,0.008,-0.5,0.3,1724.139,45.278999999999996,43.135,11.981935269038187
8862,8429299,13.43,32.73,1.23,4.147,0.052000000000000005,5142,159,2.438,0.018000000000000002,-0.29,0.3,3641.6220000000003,195.822,177.36,68.68552517605914
8863,8429471,10.89,33.16,1.34,3.9619999999999997,0.182,4967,150,2.436,0.019,-0.03,0.3,1141.21,34.538000000000004,32.653,71.24382811065891
8864,8429977,13.57,131.57,0.9,10.988,0.018000000000000002,5052,155,3.0380000000000003,0.008,-0.21,0.3,2066.67,69.456,65.255,19.57269479133961
8865,8430504,12.02,57.94,0.88,5.667999999999999,0.069,4602,80,2.662,0.009000000000000001,0.29,0.15,1186.316,29.988000000000003,28.623,26.702126975208163
8866,8431063,13.05,55.26,0.88,5.223,0.023,4743,80,2.648,0.009000000000000001,-0.03,0.15,2719.3109999999997,137.493,125.228,52.27314302592217
8867,8431083,13.85,123.03,0.77,10.852,0.019,5043,155,3.009,0.008,-0.23,0.3,2057.45,87.353,80.732,15.60545329374238
8868,8431241,12.67,31.07,0.68,3.932,0.046,4695,80,2.396,0.011000000000000001,0.06,0.15,2495.1479999999997,193.112,167.74599999999998,62.65222760120205
8869,8431479,13.0,63.04,0.66,5.939,0.017,4801,80,2.708,0.006999999999999999,0.15,0.15,2532.931,159.184,141.829,48.71648455675022
8870,8431695,11.55,60.65,0.49,6.1339999999999995,0.011000000000000001,4790,80,2.69,0.006999999999999999,-0.25,0.15,1068.257,35.738,33.586,28.57152220394354
8871,8431875,13.57,27.89,0.47,3.6210000000000004,0.016,4962,80,2.3609999999999998,0.009000000000000001,-0.94,0.15,3990.4359999999997,388.48800000000006,326.78700000000003,73.26276273203979
8872,8431946,11.96,29.1,0.78,3.3819999999999997,0.08,4786,144,2.371,0.013999999999999999,-0.33,0.3,1807.5510000000002,135.92,118.46700000000001,72.57128962610932
8873,8432219,11.7,43.44,0.97,4.601,0.021,4891,80,2.55,0.011000000000000001,0.04,0.15,1600.194,81.319,74.013,67.61755419280244
8874,8432239,11.19,51.05,0.62,4.954,0.011000000000000001,4722,80,2.612,0.008,0.3,0.15,736.451,39.246,35.556999999999995,21.61663720506918
8875,8432800,12.93,135.16,0.77,11.573,0.013999999999999999,4820,80,3.04,0.006,0.03,0.15,1339.7379999999998,45.571999999999996,42.782,13.699729855978141
8876,8432910,13.29,175.86,1.31,13.931,0.017,5170,180,3.1689999999999996,0.009000000000000001,-0.39,0.3,1669.735,38.376999999999995,36.79,16.119371757312216
8877,8435651,13.11,28.39,0.54,3.6439999999999997,0.057999999999999996,4954,156,2.3680000000000003,0.012,-0.07,0.3,2906.612,125.463,115.81200000000001,68.79481896674176
8878,8440248,12.42,153.28,0.76,12.477,0.027000000000000003,4908,80,3.0980000000000003,0.006,0.05,0.15,1086.21,31.366,29.732,14.08148253690692
8879,8440367,12.03,44.07,0.74,4.598,0.034,4919,152,2.557,0.011000000000000001,0.09,0.3,1979.864,105.04899999999999,95.234,84.42220473321905
8880,8440983,10.88,44.84,0.9,4.611000000000001,0.025,4832,146,2.5610000000000004,0.012,0.38,0.3,1071.545,43.321000000000005,40.188,65.08898507917102
8881,8441160,10.46,6.67,0.46,1.05,0.115,4139,80,1.7,0.031,-0.11,0.15,1215.9669999999999,42.114,39.489000000000004,153.43444782303663
8882,8441683,13.01,44.25,0.42,4.843,0.021,4597,80,2.544,0.006999999999999999,0.02,0.15,2010.639,71.67399999999999,67.08800000000001,34.343249977421834
8883,8443193,13.16,32.94,1.01,4.073,0.043,4817,150,2.426,0.016,-0.11,0.3,2553.638,88.764,83.22200000000001,52.76712627926889
8884,8445172,13.957,219.37,2.29,16.811,0.052000000000000005,5209,171,3.267,0.01,-0.44,0.3,1873.108,87.258,80.039,11.362307934232906
8885,8445641,13.48,88.22,0.71,7.752999999999999,0.019,4758,144,2.852,0.009000000000000001,0.15,0.3,2169.05,88.68299999999999,82.199,27.048252198742286
8886,8445814,11.74,24.34,0.33,3.0580000000000003,0.013999999999999999,4587,80,2.2840000000000003,0.008,-0.25,0.15,1641.9470000000001,82.76899999999999,75.388,68.62719065111759
8887,8446353,11.91,5.54,0.14,0.945,0.051,4017,140,1.6130000000000002,0.013999999999999999,0.34,0.3,3004.403,261.383,223.449,236.35791513933628
8888,8447092,12.74,135.71,0.56,11.527000000000001,0.027999999999999997,5033,176,3.051,0.009000000000000001,-0.1,0.3,1255.951,46.663000000000004,43.551,16.15214409387167
8889,8450413,13.63,18.09,0.75,2.2680000000000002,0.22,4490,157,2.151,0.02,-0.28,0.3,3094.848,177.053,159.351,115.8754125179875
8890,8451486,12.96,129.88,0.76,11.405999999999999,0.015,4776,80,3.02,0.006,-0.13,0.15,1284.178,42.50899999999999,39.974000000000004,13.652113337036429
8891,8452238,11.09,62.64,4.16,6.103,0.165,4647,162,2.698,0.03,-0.12,0.3,877.9889999999999,18.857,18.13,27.489883387526405
8892,8453896,12.97,108.13,0.53,9.899,0.026000000000000002,4782,80,2.9410000000000003,0.006,-0.2,0.15,1254.693,31.134,29.741999999999997,12.955184984179905
8893,8454209,11.15,14.89,0.79,1.915,0.013999999999999999,4425,80,2.063,0.024,0.1,0.15,1439.424,57.622,53.493,122.51895676303539
8894,8456687,10.19,29.52,1.76,3.801,0.32299999999999995,4676,136,2.372,0.027000000000000003,0.56,0.3,631.825,11.380999999999998,11.014000000000001,41.07181137104337
8895,8457086,10.95,45.48,5.54,4.527,0.546,4615,161,2.557,0.054000000000000006,-0.02,0.3,960.0139999999999,28.274,26.773000000000003,49.15373691188452
8896,8458124,11.1,153.49,0.86,12.177,0.013999999999999999,4783,80,3.093,0.006,0.32,0.15,585.5509999999999,8.92,8.679,13.14435219857769
8897,8458459,11.888,209.09,1.29,16.107,0.027999999999999997,4826,80,3.2289999999999996,0.006,0.03,0.15,662.393,11.664000000000001,11.297,7.521854024437502
8898,8458519,11.9,30.75,0.49,3.927,0.013999999999999999,4696,80,2.391,0.009000000000000001,0.14,0.15,1498.993,52.736000000000004,49.398999999999994,52.27527229466227
8899,8458954,13.09,133.78,0.74,11.183,0.015,4728,80,3.031,0.006,0.39,0.15,1368.481,24.901,24.092,13.729816857353095
8900,8459085,12.9,193.63,0.82,14.859000000000002,0.057,4953,80,3.202,0.006,0.04,0.15,1248.9569999999999,33.446999999999996,31.834,12.283901779683408
8901,8460470,13.64,106.17,0.66,9.562999999999999,0.013000000000000001,4821,156,2.935,0.009000000000000001,-0.43,0.3,1769.9560000000001,50.045,47.49100000000001,17.436620045680716
8902,8460634,11.67,35.59,0.94,4.258,0.06,4857,80,2.4619999999999997,0.013000000000000001,-0.19,0.15,1445.734,52.102,48.728,56.86289383111448
8903,8460684,11.68,46.91,0.67,4.842,0.040999999999999995,5132,172,2.594,0.011000000000000001,-0.11,0.3,1816.612,84.113,77.191,104.36172048850001
8904,8461359,9.83,31.54,2.52,3.214,0.025,4582,160,2.397,0.036000000000000004,-0.16,0.3,975.27,80.109,68.961,145.24834984127486
8905,8461449,11.83,57.29,1.2,5.297000000000001,0.025,4968,80,2.673,0.011000000000000001,0.07,0.15,1713.395,102.709,91.96799999999999,83.8355708189936
8906,8461659,11.29,58.26,1.23,5.143,0.05,5032,80,2.6839999999999997,0.011000000000000001,0.16,0.15,1538.68,60.17100000000001,55.955,125.61215243089434
8907,8462775,10.89,35.74,2.15,4.3,0.5760000000000001,4832,80,2.463,0.027000000000000003,0.02,0.15,1003.442,29.131999999999998,27.607,56.4135250604897
8908,8462934,11.41,72.69,0.81,6.232,0.025,4962,80,2.7769999999999997,0.006999999999999999,0.26,0.15,1286.278,51.473,47.787,57.775667169177225
8909,8463380,10.42,48.37,1.49,5.051,0.127,4040,80,2.555,0.015,0.0,0.3,544.151,9.996,9.668,21.808800361257145
8910,8474506,13.97,38.98,0.35,4.446000000000001,0.015,4770,100,2.497,0.006999999999999999,-0.25,0.3,5285.501,439.93699999999995,379.025,71.69803242194406
8911,8474915,13.4,141.86,0.85,12.372,0.021,5069,148,3.072,0.008,-0.56,0.3,1770.271,47.766999999999996,45.443999999999996,14.31946324533877
8912,8474990,11.99,22.92,0.86,2.8289999999999997,0.043,4809,100,2.2680000000000002,0.017,0.26,0.3,2500.971,132.924,120.5,97.7405909777959
8913,8475025,11.71,112.63,0.61,9.595,0.022000000000000002,4937,100,2.966,0.006999999999999999,-1.16,0.3,1034.127,26.489,25.266,22.231567356272446
8914,8475164,13.12,31.76,0.61,4.031000000000001,0.037000000000000005,4775,100,2.4090000000000003,0.01,-0.29,0.3,3481.821,193.239,174.472,70.04162460351094
8915,8475511,11.62,13.03,0.26,1.96,0.015,4548,100,2.011,0.011000000000000001,-0.55,0.3,1824.2920000000001,267.063,207.207,81.7903366707199
8916,8475684,13.51,163.87,0.91,13.75,0.027000000000000003,5043,147,3.133,0.008,-0.84,0.3,1613.566,110.11,97.14,10.409937206864397
8917,8475844,11.36,27.36,0.83,3.575,0.069,5014,147,2.355,0.015,-0.42,0.3,1474.8339999999998,43.208999999999996,40.928000000000004,68.76139677836927
8918,8475872,10.64,32.22,0.47,4.055,0.035,4984,100,2.424,0.009000000000000001,-1.0,0.3,969.179,31.005,29.218000000000004,51.23678802782627
8919,8476117,13.661,239.56,2.65,19.025,0.049,5271,157,3.3080000000000003,0.009000000000000001,-0.66,0.3,1564.8470000000002,33.404,32.124,8.82291887722289
8920,8476202,13.48,109.61,1.05,9.357000000000001,0.013000000000000001,4755,100,2.946,0.008,-0.12,0.3,2236.403,77.829,72.964,20.745257861576466
8921,8476554,11.46,58.68,0.81,5.956,0.009000000000000001,4547,80,2.665,0.008,0.13,0.15,947.581,20.980999999999998,20.145,23.83707712629752
8922,8478478,12.69,17.75,0.65,2.535,0.013999999999999999,4441,80,2.14,0.017,-0.21,0.15,2702.665,194.274,170.387,66.79715764392577
8923,8478550,12.94,32.58,0.54,4.086,0.05,4710,100,2.417,0.01,-0.21,0.3,2741.527,167.122,149.405,53.01754718075917
8924,8478783,13.45,26.78,0.69,3.7319999999999998,0.066,4885,100,2.34,0.013000000000000001,-0.89,0.3,4060.5190000000002,257.26599999999996,229.102,67.41546457754781
8925,8479182,11.41,33.59,0.72,3.785,0.055,4738,100,2.431,0.011000000000000001,-0.2,0.3,2111.805,119.43299999999999,107.594,123.2840968435464
8926,8479301,12.22,129.36,2.37,10.86,0.035,4836,80,3.0210000000000004,0.01,-0.34,0.15,1252.072,41.867,39.347,16.713543966828805
8927,8479383,10.23,32.58,0.64,4.035,0.04,4761,100,2.419,0.011000000000000001,-0.14,0.15,962.2610000000001,30.068,28.374000000000002,70.49539271533435
8928,8479780,11.37,40.0,0.8,4.4239999999999995,0.043,5048,100,2.521,0.011000000000000001,-0.63,0.3,1709.352,90.214,81.819,78.82753771092798
8929,8480097,12.05,199.2,0.82,15.459000000000001,0.028999999999999998,4847,100,3.2089999999999996,0.006,-0.43,0.3,810.6510000000001,14.967,14.472999999999999,9.8130187957242
8930,8480205,12.28,48.51,0.66,5.247999999999999,0.013000000000000001,4594,100,2.5839999999999996,0.009000000000000001,-0.25,0.3,1599.514,70.646,65.083,33.884577817660976
8931,8480233,12.99,28.13,0.98,3.897,0.046,4753,100,2.355,0.016,-0.94,0.3,2917.002,150.345,136.684,54.25993012551768
8932,8480313,13.15,28.6,1.67,3.674,0.063,4712,100,2.36,0.026000000000000002,-0.41,0.3,3093.386,127.01799999999999,117.71700000000001,53.44757479650289
8933,8480446,11.13,8.49,1.02,1.389,0.099,4342,100,1.815,0.052000000000000005,0.16,0.3,2135.349,103.639,94.728,192.81858875121534
8934,8480808,13.77,38.8,0.53,4.281000000000001,0.065,5064,155,2.508,0.01,-0.17,0.3,4292.924,298.423,262.954,68.1041976211142
8935,8481174,12.46,28.83,0.61,3.409,0.022000000000000002,4746,100,2.365,0.011000000000000001,-0.24,0.15,2217.631,122.24700000000001,110.41,56.74239747589615
8936,8481716,13.144,202.85,0.98,16.384,0.025,5271,155,3.235,0.008,-0.39,0.3,1345.2160000000001,23.497,22.766,10.256683807317089
8937,8481765,12.98,30.16,0.38,3.86,0.051,4606,80,2.378,0.008,0.33,0.15,2310.685,92.291,85.696,35.78207413767587
8938,8482522,11.68,32.36,1.11,3.891,0.03,4759,140,2.416,0.017,0.39,0.3,1589.8929999999998,53.272,50.058,66.1168233891787
8939,8482566,13.36,24.77,0.66,3.364,0.064,4981,148,2.31,0.013999999999999999,-0.38,0.3,3782.922,224.203,201.09099999999998,76.02889339189467
8940,8482769,12.1,28.16,0.66,3.825,0.09300000000000001,4945,100,2.364,0.012,-0.38,0.15,1890.854,81.986,75.646,53.7175567331514
8941,8482791,13.96,61.02,0.65,6.228,0.016,4976,148,2.701,0.009000000000000001,-0.26,0.3,3093.953,165.387,149.85299999999998,30.012031430642242
8942,8482831,13.95,27.29,0.84,4.012,0.109,5214,159,2.362,0.016,-0.39,0.3,3388.262,186.55599999999998,168.551,34.93567874019229
8943,8482944,10.32,29.29,0.65,3.8110000000000004,0.073,4735,80,2.372,0.011000000000000001,-0.28,0.15,875.054,18.651,17.937,48.72873675161056
8944,8483306,13.38,29.78,0.56,3.8539999999999996,0.05,5158,156,2.398,0.011000000000000001,-0.31,0.3,4090.558,264.856,235.308,87.96294154700452
8945,8487250,13.75,32.81,1.1,4.152,0.034,5232,161,2.443,0.017,-0.41,0.3,4976.098,372.787,325.603,92.15737531238668
8946,8487525,13.5,187.47,1.55,15.785,0.038,5359,165,3.205,0.009000000000000001,-0.89,0.3,1807.889,50.873999999999995,48.293,13.457246987483721
8947,8487527,13.92,29.11,0.65,4.123,0.048,4802,168,2.372,0.013000000000000001,-0.32,0.3,3706.667,207.543,187.217,45.73693673770618
8948,8487796,13.41,50.68,0.6,5.306,0.016,5149,158,2.628,0.009000000000000001,-0.19,0.3,3179.486,147.373,135.256,53.518883301756986
